,Rating ,Customer Id,Date,Variation,Verified_reviews,feedback,Positive / Negative,Verbs (Lamatize),Latest Review,Unique customer Flag,Identify_Words
954,5,11001011,2018-07-29,Heather Gray Fabric ,Easy to setup. Love all the things she does.,1,Positive,"[setup, Love, does]",Easy to setup. Love all the things she does.,False,[]
953,4,11001010,2018-07-29,Heather Gray Fabric ,"I am pleasantly surprised by the sound quality of the Echo. If you are a big fan of deep bass, this might not be sufficient for you though. The potential to control your home is an option I will explore more as I evolve my home into a ""smart home"". The voice recognition is very impressive. It is stylish and fun. I have no regrets with this purchase. It is great for technically changes people. Ask it to play a song or a movie and it responds instantly. If you have an elderly loved one, this would be a great gift. Once connected to wifi, it is very simple to use.  If you want unlimited music control, be sure to have amazon prime or premium spotify and you will be blown away with your personal dj! You can even have conversations with the echo. I am not embarrassed to say, that echo has made me laugh a couple times when I ask it to tell me a joke. It tells me where my packages are since I am an amazon prime addict, it comes in extremely  handy!",1,Positive,"[am, surprised, are, might, be, control, is, will, explore, evolve, is, is, have, is, Ask, play, responds, have, loved, would, be, connected, wifi, is, use, want, be, have, will, be, blown, can, have, am, say, has, made, laugh, ask, tell, tells, are, am, comes]","I am pleasantly surprised by the sound quality of the Echo. If you are a big fan of deep bass, this might not be sufficient for you though. The potential to control your home is an option I will explore more as I evolve my home into a ""smart home"". The voice recognition is very impressive. It is stylish and fun. I have no regrets with this purchase. It is great for technically changes people. Ask it to play a song or a movie and it responds instantly. If you have an elderly loved one, this would be a great gift. Once connected to wifi, it is very simple to use.  If you want unlimited music control, be sure to have amazon prime or premium spotify and you will be blown away with your personal dj! You can even have conversations with the echo. I am not embarrassed to say, that echo has made me laugh a couple times when I ask it to tell me a joke. It tells me where my packages are since I am an amazon prime addict, it comes in extremely  handy!",False,"['Purchase', 'Sound']"
952,5,11001009,2018-07-29,Charcoal Fabric ,"Very pleased with the Echo 2nd Generation. It is so nice to have Alexa available for music, weather, news, and probably a lot more we haven’t discovered.",1,Negative,"[is, have, have, discovered]","Very pleased with the Echo 2nd Generation. It is so nice to have Alexa available for music, weather, news, and probably a lot more we haven’t discovered.",False,['Alexa']
951,5,11001008,2018-07-29,Heather Gray Fabric ,"I have the original Alexa and the Tap and so far the 2nd generation is the best. I'm happy to see they are making improvements with each new one.It would be great to have updates to our little A.I.'s, I think it would help out a lot with the bugs in it. All in all I am very happy with her and I can now play music throughout the whole house and adjust the bass and treble. Thank you",1,Negative,"[have, is, 'm, see, are, making, would, be, have, think, would, help, am, can, play, adjust, Thank]","I have the original Alexa and the Tap and so far the 2nd generation is the best. I'm happy to see they are making improvements with each new one.It would be great to have updates to our little A.I.'s, I think it would help out a lot with the bugs in it. All in all I am very happy with her and I can now play music throughout the whole house and adjust the bass and treble. Thank you",False,['Alexa']
1024,5,11001081,2018-07-29,Charcoal Fabric ,I love it pretty cool.,1,Positive,[love],I love it pretty cool.,False,[]
1026,5,11001083,2018-07-29,Heather Gray Fabric ,This is a great product!  Set up was easy.  Sound is wonderful.,1,Negative,"[is, Set, was, is]",This is a great product!  Set up was easy.  Sound is wonderful.,False,['Sound']
1615,5,11001672,2018-07-29,White  Show,I love this so much!! Alexa is even better when she can show you things!,1,Positive,"[love, is, can, show]",I love this so much!! Alexa is even better when she can show you things!,False,['Alexa']
1577,5,11001634,2018-07-29,White  Show, ,1,Negative,[], ,False,[]
1587,1,11001644,2018-07-29,White  Show,"Always wanted one,till I got one, it's not at all what it's cracked up to be, it's hard to navigate I actually like the dot better.",0,Negative,"[wanted, got, 's, 's, cracked, be, 's, navigate, like]","Always wanted one,till I got one, it's not at all what it's cracked up to be, it's hard to navigate I actually like the dot better.",False,['like']
1586,5,11001643,2018-07-29,White  Show,"We love having this in our kitchen! Very convenient to look up recipes, listen to the news, or watch prime video while I'm cooking",1,Positive,"[love, having, look, listen, watch, 'm, cooking]","We love having this in our kitchen! Very convenient to look up recipes, listen to the news, or watch prime video while I'm cooking",False,[]
1585,5,11001642,2018-07-29,White  Show,Absolutely love it! I use it for everything!I tell my friends and clients that it’s the daughter I never had. I ask her to do something and she doesn’t complain! I wish I bought the 2package deal :( I truly needed one in my work room. I kick myself for it.,1,Positive,"[love, use, tell, ’s, had, ask, do, does, complain, wish, bought, needed, kick]",Absolutely love it! I use it for everything!I tell my friends and clients that it’s the daughter I never had. I ask her to do something and she doesn’t complain! I wish I bought the 2package deal :( I truly needed one in my work room. I kick myself for it.,False,['Bought']
1584,5,11001641,2018-07-29,Black  Show,Absolutely LOVE my Echo Show!  It is awesome and works great with my Ring Video Spotlight Cams!  Music on demand and so many more features that I have yet to explore!!!,1,Positive,"[LOVE, is, works, have, explore]",Absolutely LOVE my Echo Show!  It is awesome and works great with my Ring Video Spotlight Cams!  Music on demand and so many more features that I have yet to explore!!!,False,[]
1583,4,11001640,2018-07-29,Black  Show,Fairly easy to use,1,Negative,[use],Fairly easy to use,False,[]
1582,5,11001639,2018-07-29,Black  Show,As you can see Echo Show is in kitchen. It far exceeds my expectation. There’s a wealth of information about any topic. If is customizable for sound and video. I also have Echo and Echo Dot. You can group them and have hole house music. Still not done exploring all it can do love it. Perfect for getting recipes so you can see them while you’re preparing to cook.,1,Positive,"[can, see, is, exceeds, ’s, is, have, can, group, have, done, exploring, can, do, love, getting, can, see, ’re, preparing, cook]",As you can see Echo Show is in kitchen. It far exceeds my expectation. There’s a wealth of information about any topic. If is customizable for sound and video. I also have Echo and Echo Dot. You can group them and have hole house music. Still not done exploring all it can do love it. Perfect for getting recipes so you can see them while you’re preparing to cook.,False,"['Echo Dot', 'Sound']"
1581,5,11001638,2018-07-29,Black  Show, ,1,Negative,[], ,False,[]
1580,5,11001637,2018-07-29,Black  Show,"Works great, video call function nice when communicating through drop-in",1,Negative,[communicating],"Works great, video call function nice when communicating through drop-in",False,[]
1579,5,11001636,2018-07-29,Black  Show,"This thing is awesome for grocery lists, paired with the AnyList app. The flash briefing is very good too. My only complaint is that once you pause something, Alexa decides that you no longer want to listen to that thing. Forever. All in all, definitely worth the purchase.",1,Negative,"[is, paired, is, is, pause, decides, want, listen]","This thing is awesome for grocery lists, paired with the AnyList app. The flash briefing is very good too. My only complaint is that once you pause something, Alexa decides that you no longer want to listen to that thing. Forever. All in all, definitely worth the purchase.",False,"['Alexa', 'Purchase']"
1578,5,11001635,2018-07-29,White  Show,Love being able to read the lyrics of my favorite songs.,1,Positive,"[being, read]",Love being able to read the lyrics of my favorite songs.,False,[]
1576,1,11001633,2018-07-29,Black  Show,It f****** sucks,0,Negative,[],It f****** sucks,False,[]
1589,5,11001646,2018-07-29,Black  Show,Love it,1,Positive,[Love],Love it,False,[]
1574,4,11001631,2018-07-29,Black  Show,Good product.,1,Negative,[],Good product.,False,[]
1573,4,11001630,2018-07-29,Black  Show,Doesn't always respond to the wake word. This is my 3rd echo product and I have to say I am A little disappointed. Alexa voice assistant is great when it comes to controlling a connected home but has a lot to learn from google assistant when it comes to  getting answers for search queries.,1,Negative,"[Does, respond, is, have, say, am, is, comes, controlling, connected, has, learn, comes, getting]",Doesn't always respond to the wake word. This is my 3rd echo product and I have to say I am A little disappointed. Alexa voice assistant is great when it comes to controlling a connected home but has a lot to learn from google assistant when it comes to  getting answers for search queries.,False,['Alexa']
